Year,State,HAI,Facility_ID,Facility_Name,County,Hospital_Category_RiskAdjustment,Hospital_Type,Infections_Reported,Infections_Predicted,Patient_Days,SIR,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,Comparison,Met_2020_Goal,Months,SIR_2015,Notes
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000014,Hoag Memorial Hospital Presbyterian,Orange,Acute Care Hospital,"Community, >250 Beds",3,5.81,131457,0.52,0.13,1.41,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000014,Hoag Memorial Hospital Presbyterian,Orange,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.15,7823,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630012891,Hoag Orthopedic Institute,Orange,Acute Care Hospital,"Community, <125 Beds",0,0.06,4960,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000015,Huntington Beach Hospital,Orange,Acute Care Hospital,"Community, <125 Beds",0,0.5,9455,0,0,7.39,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630013929,Kaiser Foundation Hospital - Orange County - Anaheim,Orange,Acute Care Hospital,Major Teaching,0,3.92,66283,0,0,0.77,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630011745,Kaiser Foundation Hospital - Orange County - Irvine,Orange,Acute Care Hospital,Major Teaching,1,2.65,49537,0.38,0.02,1.86,Same,Yes,12,0.46,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),930001607,Kindred Hospital - Santa Ana,Orange,Long-Term Acute Care Hospital,Long-Term Acute Care,6,2.21,16063,2.72,1.1,5.66,Worse,No,12,1.06,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060001360,Kindred Hospital Brea,Orange,Long-Term Acute Care Hospital,Long-Term Acute Care,2,2.04,15328,0.98,0.17,3.25,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000017,Kindred Hospital Westminster,Orange,Long-Term Acute Care Hospital,Long-Term Acute Care,1,4.6,29550,0.22,0.01,1.07,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000024,La Palma Intercommunity Hospital,Orange,Acute Care Hospital,"Community, 125-250 Beds",1,0.44,10215,2.25,0.06,12.55,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000025,Los Alamitos Medical Center,Orange,Acute Care Hospital,"Community, 125-250 Beds",4,4.07,58572,0.98,0.31,2.37,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000208,Memorialcare Orange Coast Medical Center,Orange,Acute Care Hospital,"Community, 125-250 Beds",1,1.63,58215,0.61,0.03,3.02,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000063,Memorialcare Saddleback Medical Center,Orange,Acute Care Hospital,"Community, 125-250 Beds",2,1.95,46294,1.03,0.17,3.4,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000073,Orange County Global Medical Center,Orange,Acute Care Hospital,"Community, >250 Beds",3,2.84,45674,1.06,0.27,2.87,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000062,Placentia Linda Hospital,Orange,Acute Care Hospital,"Community, <125 Beds",0,0.7,16911,0,0,5.3,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000060,Providence Mission Hospital,Orange,Acute Care Hospital,Major Teaching,0,4.09,75645,0,0,0.73,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000060,Providence Mission Hospital,Orange,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.1,5164,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000066,Providence Mission Hospital - Laguna Beach,Orange,Acute Care Hospital,Major Teaching,0,0.24,9054,0,0,15.34,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000067,Providence St. Joseph Hospital,Orange,Acute Care Hospital,"Community, >250 Beds",4,4.18,111036,0.96,0.3,2.31,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000068,Providence St. Jude Medical Center,Orange,Acute Care Hospital,"Community, >250 Beds",2,3.97,88814,0.5,0.09,1.67,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000068,Providence St. Jude Medical Center,Orange,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.15,8012,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000021,South Coast Global Medical Center,Orange,Acute Care Hospital,"Community, 125-250 Beds",0,0.52,13724,0,0,7.16,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000071,University of California Irvine Medical Center,Orange,Acute Care Hospital,Major Teaching,4,12.76,140456,0.31,0.1,0.76,Better,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000071,University of California Irvine Medical Center,Orange,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.06,3095,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),060000016,West Anaheim Medical Center,Orange,Acute Care Hospital,"Community, 125-250 Beds",4,1.95,33220,2.05,0.65,4.95,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030001370,Kaiser Foundation Hospital - Roseville,Placer,Acute Care Hospital,Major Teaching,2,6.55,124250,0.31,0.05,1.01,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000109,Sutter Auburn Faith Hospital,Placer,Acute Care Hospital,"Community, <125 Beds",0,0.48,13713,0,0,7.66,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000134,Sutter Roseville Medical Center,Placer,Acute Care Hospital,"Community, >250 Beds",5,7.71,120255,0.65,0.24,1.44,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000134,Sutter Roseville Medical Center,Placer,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.18,9565,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000004,Eastern Plumas Hospital-Portola Campus,Plumas,Critical Access Hospital,Critical Access,0,0.02,819,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000015,Plumas District Hospital,Plumas,Critical Access Hospital,Critical Access,0,0.04,1866,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),230000017,Seneca District Hospital,Plumas,Critical Access Hospital,Critical Access,0,0.01,254,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000006,Corona Regional Medical Center,Riverside,Acute Care Hospital,Major Teaching,0,1.99,36979,0,0,1.51,Same,Yes,12,0,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000008,Desert Regional Medical Center,Riverside,Acute Care Hospital,Major Teaching,5,9.8,97324,0.51,0.19,1.13,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000008,Desert Regional Medical Center,Riverside,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.04,2285,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000044,Doctors Hospital of Riverside,Riverside,Acute Care Hospital,"Community, 125-250 Beds",0,1.28,34154,0,0,2.34,Same,Yes,12,2,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000011,Eisenhower Medical Center,Riverside,Acute Care Hospital,Major Teaching,1,5.51,91662,0.18,0.01,0.89,Better,Yes,12,0.62,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630019237,Encompass Health Rehabilitation Hospital of Murrieta,Riverside,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,0,0.26,13792,0,0,14.07,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000012,Hemet Global Medical Center,Riverside,Acute Care Hospital,Major Teaching,3,2.15,32516,1.4,0.36,3.8,Same,No,12,3.03,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000017,John F. Kennedy Memorial Hospital,Riverside,Acute Care Hospital,"Community, 125-250 Beds",0,0.91,19920,0,0,4.07,Same,Yes,12,0,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000707,Kaiser Foundation Hospital Riverside,Riverside,Acute Care Hospital,Major Teaching,2,2.55,56904,0.78,0.13,2.59,Same,No,12,0.4,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630011959,Kaiser Foundation Hospital-Moreno Valley,Riverside,Acute Care Hospital,Major Teaching,1,1.11,22364,0.9,0.05,4.45,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000004,Kindred Hospital Riverside,Riverside,Long-Term Acute Care Hospital,Long-Term Acute Care,6,2.73,13147,2.2,0.89,4.58,Same,No,12,1.3,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630012971,Loma Linda University Medical Center - Murrieta,Riverside,Acute Care Hospital,Major Teaching,3,1.79,47351,1.68,0.43,4.56,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000727,Menifee Global Medical Center,Riverside,Acute Care Hospital,"Community, <125 Beds",0,0.56,13821,0,0,6.63,Same,Yes,12,0,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000042,Palo Verde Hospital,Riverside,Acute Care Hospital,"Community, <125 Beds",0,0.01,637,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630017654,Rehabilitation Hospital of Southern California,Riverside,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,0,0.19,10242,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000049,Riverside Community Hospital,Riverside,Acute Care Hospital,Major Teaching,14,12.97,146098,1.08,0.61,1.77,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000050,Riverside University Health System - Medical Center,Riverside,Acute Care Hospital,Major Teaching,7,5.96,104276,1.17,0.51,2.32,Same,No,12,1.58,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000101,San Gorgonio Memorial Hospital,Riverside,Acute Care Hospital,Major Teaching,1,0.59,9696,1.68,0.04,9.38,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000344,Southwest Healthcare Inland Valley Hospital,Riverside,Acute Care Hospital,"Community, <125 Beds",1,1.71,38585,0.59,0.03,2.88,Same,No,12,1.79,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),250000507,Southwest Healthcare Rancho Springs Hospital,Riverside,Acute Care Hospital,"Community, <125 Beds",0,1.69,34776,0,0,1.77,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630014442,Temecula Valley Hospital,Riverside,Acute Care Hospital,Major Teaching,3,2.14,44319,1.4,0.36,3.82,Same,No,12,1.1,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000130,Kaiser Foundation Hospital - Sacramento,Sacramento,Acute Care Hospital,Major Teaching,2,3.67,64074,0.55,0.09,1.8,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000133,Kaiser Foundation Hospital - South Sacramento,Sacramento,Acute Care Hospital,Major Teaching,4,3.39,75499,1.18,0.38,2.85,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000124,Mercy General Hospital,Sacramento,Acute Care Hospital,Major Teaching,0,4.07,68591,0,0,0.74,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000124,Mercy General Hospital,Sacramento,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.13,6714,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000901,Mercy Hospital of Folsom,Sacramento,Acute Care Hospital,"Community, <125 Beds",0,1.24,32634,0,0,2.42,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000127,Mercy San Juan Medical Center,Sacramento,Acute Care Hospital,Major Teaching,2,8.96,107092,0.22,0.04,0.74,Better,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000037,Methodist Hospital of Sacramento,Sacramento,Acute Care Hospital,"Community, 125-250 Beds",2,2.44,37857,0.82,0.14,2.71,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630026878,Sacramento Rehabilitation Hospital,Sacramento,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,0,0.13,6590,,,,,,9,,"Incomplete Reporter, interpret with caution"
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030001506,Shriners Hospitals for Children Northern California,Sacramento,Acute Care Hospital,Pediatric,1,0.22,8000,4.54,0.12,25.27,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000151,"Sutter Medical Center, Sacramento",Sacramento,Acute Care Hospital,Major Teaching,3,12.11,160207,0.25,0.06,0.67,Better,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630027005,UC Davis Rehabilitation Hospital,Sacramento,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,,,,,,,,,0,,"Incomplete Reporter, interpret with caution"
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000113,University of California Davis Medical Center,Sacramento,Acute Care Hospital,"Community, >250 Beds",25,14.98,228517,1.67,1.1,2.43,Worse,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000113,University of California Davis Medical Center,Sacramento,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.06,3118,,,,,,6,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),030000907,Vibra Hospital of Sacramento,Sacramento,Long-Term Acute Care Hospital,Long-Term Acute Care,0,1.89,17490,0,0,1.59,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),070000142,Hazel Hawkins Memorial Hospital,San Benito,Critical Access Hospital,Critical Access,1,0.13,6178,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000100,Arrowhead Regional Medical Center,San Bernardino,Acute Care Hospital,Major Teaching,7,9.73,112659,0.72,0.32,1.42,Same,No,12,1.63,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240001218,Ballard Rehabilitation Hospital,San Bernardino,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,0,0.25,13075,0,0,14.84,Same,Yes,12,0,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000001,Barstow Community Hospital,San Bernardino,Acute Care Hospital,"Community, <125 Beds",2,0.2,7121,9.82,1.19,35.47,Worse,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000002,Bear Valley Community Hospital,San Bernardino,Critical Access Hospital,Critical Access,0,0.04,1697,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000003,Chino Valley Medical Center,San Bernardino,Acute Care Hospital,"Community, <125 Beds",2,0.55,14502,3.61,0.44,13.06,Same,No,12,0,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000034,Colorado River Medical Center,San Bernardino,Critical Access Hospital,Critical Access,0,0.01,580,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000082,Community Hospital of San Bernardino,San Bernardino,Acute Care Hospital,"Community, >250 Beds",0,1.43,33236,0,0,2.09,Same,Yes,12,0.64,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240001330,Desert Valley Hospital,San Bernardino,Acute Care Hospital,"Community, 125-250 Beds",0,1.54,42215,0,0,1.94,Same,Yes,12,1.98,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000014,Hi-Desert Medical Center,San Bernardino,Acute Care Hospital,"Community, <125 Beds",0,0.14,6979,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000024,Kaiser Foundation Hospital Fontana,San Bernardino,Acute Care Hospital,Major Teaching,1,4.76,93184,0.21,0.01,1.04,Same,Yes,12,0.45,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630013398,Kaiser Foundation Hospital- Ontario,San Bernardino,Acute Care Hospital,Major Teaching,1,3.16,50804,0.32,0.02,1.56,Same,Yes,12,0.74,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000040,Kindred Hospital Ontario,San Bernardino,Long-Term Acute Care Hospital,Long-Term Acute Care,11,5.12,24450,2.15,1.13,3.73,Worse,No,12,1.66,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240001515,Kindred Hospital Rancho,San Bernardino,Long-Term Acute Care Hospital,Long-Term Acute Care,3,2.54,13996,1.18,0.3,3.22,Same,No,12,1.46,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630015551,Loma Linda University Children's Hospital,San Bernardino,Acute Care Hospital,Major Teaching,1,4.32,98881,0.23,0.01,1.14,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000027,Loma Linda University Medical Center,San Bernardino,Acute Care Hospital,Major Teaching,5,9.9,107431,0.51,0.19,1.12,Same,No,12,1.89,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000025,Loma Linda University Medical Center East Campus Hospital,San Bernardino,Acute Care Hospital,Major Teaching,0,0.89,24107,0,0,4.14,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000025,Loma Linda University Medical Center East Campus Hospital,San Bernardino,Rehabilitation Hospital or Unit,Rehabilitation Unit,1,0.23,12307,4.27,0.11,23.81,Same,No,12,3.97,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630012294,Loma Linda University Surgical Hospital,San Bernardino,Acute Care Hospital,Major Teaching,0,0.08,3350,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000009,Montclair Hospital Medical Center,San Bernardino,Acute Care Hospital,"Community, <125 Beds",0,0.37,9703,0,0,9.88,Same,Yes,12,0,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000052,Mountains Community Hospital,San Bernardino,Critical Access Hospital,Critical Access,0,0.01,675,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000104,Providence St. Mary Medical Center,San Bernardino,Acute Care Hospital,Major Teaching,3,3.44,68015,0.87,0.22,2.38,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000046,Redlands Community Hospital,San Bernardino,Acute Care Hospital,"Community, 125-250 Beds",2,2.19,48752,0.91,0.15,3.02,Same,No,12,0,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000053,San Antonio Regional Hospital,San Bernardino,Acute Care Hospital,"Community, >250 Beds",2,4.62,74147,0.43,0.07,1.43,Same,Yes,12,0.41,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000103,St. Bernardine Medical Center,San Bernardino,Acute Care Hospital,"Community, >250 Beds",3,3.84,71390,0.78,0.2,2.13,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630012380,Totally Kids Rehabilitation Hospital,San Bernardino,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,0,0.04,2074,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),240000054,Victor Valley Global Medical Center,San Bernardino,Acute Care Hospital,"Community, <125 Beds",2,0.82,17520,2.45,0.3,8.86,Same,No,12,1.07,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000045,Grossmont Hospital,San Diego,Acute Care Hospital,Major Teaching,8,10.31,134501,0.78,0.36,1.47,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000045,Grossmont Hospital,San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.05,2784,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630017096,Kaiser Foundation Hospital - San Diego,San Diego,Acute Care Hospital,Major Teaching,2,3.41,71197,0.59,0.1,1.94,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630027120,Kaiser Foundation Hospital - San Marcos,San Diego,Acute Care Hospital,Major Teaching,0,0.45,10629,0,0,8.21,Same,Yes,5,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000144,Kaiser Foundation Hospital - Zion,San Diego,Acute Care Hospital,Major Teaching,2,2.32,45283,0.86,0.14,2.84,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000048,Kindred Hospital - San Diego,San Diego,Long-Term Acute Care Hospital,Long-Term Acute Care,5,2.58,17464,1.94,0.71,4.3,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630013873,Palomar Medical Center,San Diego,Acute Care Hospital,"Community, >250 Beds",2,5.44,99686,0.37,0.06,1.21,Same,Yes,12,1.82,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000147,Palomar Medical Center Poway,San Diego,Acute Care Hospital,"Community, <125 Beds",2,0.91,21390,2.2,0.27,7.95,Same,No,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),630021871,Palomar Rehabilitation Institute,San Diego,Rehabilitation Hospital or Unit,Free-Standing Rehabilitation,,,,,,,,,0,,"Incomplete Reporter, interpret with caution"
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000145,Paradise Valley Hospital,San Diego,Acute Care Hospital,"Community, >250 Beds",0,1.17,18038,0,0,2.57,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000145,Paradise Valley Hospital,San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.1,5449,,,,,,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000023,Rady Children's Hospital - San Diego,San Diego,Acute Care Hospital,Pediatric,0,3.16,86501,0,0,0.95,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000022,Scripps Green Hospital,San Diego,Acute Care Hospital,Major Teaching,1,2.05,39190,0.49,0.02,2.4,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000150,Scripps Memorial Hospital - Encinitas,San Diego,Acute Care Hospital,Major Teaching,0,2.54,62352,0,0,1.18,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000149,Scripps Memorial Hospital - La Jolla,San Diego,Acute Care Hospital,Major Teaching,5,7.57,120285,0.66,0.24,1.47,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000025,Scripps Mercy Hospital,San Diego,Acute Care Hospital,Major Teaching,5,8.37,111307,0.6,0.22,1.32,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000016,Scripps Mercy Hospital Chula Vista,San Diego,Acute Care Hospital,Major Teaching,1,3,49778,0.33,0.02,1.65,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000977,Select Specialty Hospital - San Diego,San Diego,Long-Term Acute Care Hospital,Long-Term Acute Care,2,3.52,28781,0.57,0.1,1.88,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000021,Sharp Chula Vista Medical Center,San Diego,Acute Care Hospital,"Community, >250 Beds",3,4.72,91420,0.64,0.16,1.73,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),090000033,Sharp Coronado Hospital and Healthcare Center,San Diego,Acute Care Hospital,Major Teaching,0,0.52,11156,0,0,7.06,Same,Yes,12,,¥ See Data Dictionary
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080001470,Sharp Mary Birch Hospital for Women and Newborns,San Diego,Acute Care Hospital,Major Teaching,1,1.29,49553,0.77,0.04,3.81,Same,No,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000036,Sharp Memorial Hospital,San Diego,Acute Care Hospital,Major Teaching,3,6.73,109059,0.45,0.11,1.21,Same,Yes,12,,
2023,California,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI),080000036,Sharp Memorial Hospital,San Diego,Rehabilitation Hospital or Unit,Rehabilitation Unit,0,0.15,7821,,,,,,12,,
